
5;6;29287.3;700.289;28587;50;29284.5;42;42;0;0
5;6;28462.1;698.379;27763.7;50;28459.3;42;42;0;1
5;5;16631;488.265;16142.7;50;16628;29;29;0;2
5;6;4969.77;155.714;4814.05;50;4966.66;9;9;0;3
5;5;33979.2;861.164;33118;50;33976.2;51;51;0;4
5;5;534.354;34.408;499.946;50;531.594;2;2;0;5
5;6;30617;744.707;29872.3;50;30614.1;45;45;0;6
5;6;2995.63;125.719;2869.91;50;2992.72;7;7;0;7
5;6;8053.56;201.753;7851.81;50;8050.77;12;12;0;8
5;6;17407.3;503.959;16903.4;50;17404.4;30;30;0;9
5;5.7;17293.7;451.436;16842.3;50;17290.8;0;5;531.594;26.9;269;0
