
6;6;50271.5;1212.29;49059.2;50;663.006;72;72;0;0
6;6;50470.1;1212.73;49257.4;50;650.814;72;72;0;1
5;6;40147.1;1014.79;39132.3;50;40144.2;60;60;0;2
5;5;27337.2;706.02;26631.2;50;27326.2;39;39;0;3
5;5;26660.8;644.518;26016.3;50;26658;39;39;0;4
5;6;42544;1100.44;41443.6;50;42541.1;66;66;0;5
5;6;9060.86;316.283;8744.57;50;9045.47;14;14;0;6
5;5;15641.1;415.299;15225.8;50;15638.2;25;25;0;7
5;6;15412.2;404.878;15007.4;50;15409.5;24;24;0;8
5;6;9355.19;268.35;9086.84;50;9352.36;16;16;0;9
5.2;5.7;28690;729.56;27960.5;50;18742.9;0;5;9045.47;42.7;427;0
