
6;7;170.738;90.498;80.24;50;155.277;1;1;0;0
6;7;83.809;20.94;62.869;50;80.94;1;1;0;1
6;6;16971.7;669.294;16302.4;50;16969;37;37;0;2
6;7;2484.26;226.954;2257.3;50;2468.93;8;8;0;3
6;6;19.605;19.605;0;50;16.719;1;1;0;4
6;7;2717.29;144.443;2572.84;50;2714.5;8;8;0;5
6;6;4491.95;162.694;4329.26;50;4489.03;9;9;0;6
6;6;2749.62;192.308;2557.31;50;2738.57;8;8;0;7
6;6;82.901;82.901;0;50;67.187;1;1;0;8
6;7;4513.59;236.897;4276.69;50;4508.32;12;12;0;9
6;6.5;3428.55;184.653;3243.89;50;3420.85;0;6;16.719;8.6;86;0
