
5;6;28816.8;785.564;28031.2;50;28809;46;46;0;0
5;6;27536.5;800.281;26736.2;50;27525.7;46;46;0;1
5;5;471.148;32.656;438.492;50;468.18;2;2;0;2
5;6;27289.9;653.018;26636.9;50;27287.1;40;40;1;3
5;6;30625.8;790.543;29835.2;50;30622.9;48;48;0;4
6;6;50028.9;1099.25;48929.7;50;796.737;67;67;0;5
5;6;10425.3;235.107;10190.2;50;10422.3;14;14;0;6
5;6;33142.1;914.75;32227.4;50;33126.5;51;51;0;7
5;5;6575.56;237.129;6338.43;50;6564.89;12;12;0;8
5;5;35261.7;951.211;34310.5;50;35258.8;57;57;0;9
5.1;5.7;25017.4;649.951;24367.4;50;20088.2;0;5;468.18;38.3;383;1
