
5;6;2705.35;123.685;2581.67;50;2702.55;7;7;0;0
5;6;2714.38;169.735;2544.65;50;2698.24;7;7;0;1
5;5;8809.41;307.337;8502.07;50;8806.14;18;18;0;2
5;6;24917.3;623.416;24293.9;50;24906.6;34;34;0;3
5;5;10320.9;268.881;10052;50;10317.9;16;16;0;4
5;6;1299.85;53.838;1246.01;50;1296.93;3;3;0;5
5;5;4846.28;158.896;4687.39;50;4843.14;9;9;0;6
5;6;6843.44;256.274;6587.17;50;6832.15;12;12;0;7
5;6;16129.4;483.554;15645.9;50;16114.1;24;24;0;8
5;6;4971.93;215.871;4756.06;50;4956.26;8;8;0;9
5;5.7;8355.83;266.149;8089.68;50;8347.4;0;5;1296.93;13.8;138;0
