
7;7;0.245;0;0;0;0.245;1;1;0;0;0;0;0
7;7;0.243;0;0;0;0.243;1;1;0;0;0;0;1
7;8;26.097;26.499;26.466;0.033;0.401;1;1;0;8;0;0;2
7;8;1.66;1.802;1.788;0.014;0.141;1;1;0;4;0;0;3
7;8;6.302;6.732;6.686;0.046;0.428;1;1;0;12;0;0;4
7;8;1.764;1.96;1.942;0.018;0.195;1;1;0;4;0;0;5
7;8;29.496;29.654;29.638;0.016;0.157;1;1;0;4;0;0;6
7;7;0.297;0;0;0;0.297;1;1;0;0;0;0;7
7;8;23.938;24.031;24.024;0.007;0.092;1;1;0;2;0;0;8
7;7;0.236;0;0;0;0.236;1;1;0;0;0;0;9
7;7.6;9.0278;9.0678;9.0544;0.0134;0.2435;1;0;7;0.2435;10;0;34;0;0
