
14;15;7105.2;3235.28;3869.92;50;7104.19;178;178;0;0
14;15;7025.1;3233.88;3791.22;50;7024.12;178;178;0;1
14;14;1615.76;518.321;1097.44;50;1614.75;28;28;0;2
14;15;9201.3;3886.65;5314.65;50;9195.94;211;211;0;3
14;15;16849.4;6805.35;10044.1;50;16848.4;374;374;0;4
14;15;10077.6;4031.1;6046.5;50;10076.6;220;220;0;5
14;15;3674.98;1562.06;2112.92;50;3674.02;88;88;0;6
14;15;25190.4;10032.5;15157.9;50;25189.4;555;555;0;7
14;15;4147.51;1790.62;2356.89;50;4146.56;98;98;0;8
14;15;9045.16;3783.19;5261.97;50;9043.09;206;206;0;9
14;14.9;9393.24;3887.9;5505.35;50;9391.71;0;14;1614.75;213.6;2136;0
