
13;14;735.366;333.203;402.163;50;731.88;19;19;0;0
13;14;700.315;312.103;388.212;50;699.33;19;19;0;1
13;14;414.836;172.124;242.712;50;413.838;11;11;0;2
13;14;582.739;182.144;400.595;50;581.679;10;10;0;3
13;14;406.104;169.515;236.589;50;405.079;9;9;0;4
13;14;246.702;123.775;122.927;50;245.729;7;7;0;5
13;13;16.077;16.077;0;50;15.098;1;1;0;6
13;14;771.041;323.405;447.636;50;769.978;18;18;0;7
13;14;1767.16;633.705;1133.46;50;1766.21;36;36;0;8
13;14;435.313;167.647;267.666;50;434.329;10;10;0;9
13;13.9;607.565;243.37;364.196;50;606.315;0;13;15.098;14;140;0
