
3;3;0.225;0;0;0;0.225;1;0;0;0;1;0;0;0;0;0;0;0;0
3;3;0.247;0;0;0;0.247;1;0;0;0;1;0;0;0;0;0;0;0;1
3;3;0.234;0;0;0;0.234;1;0;0;0;1;0;0;0;0;0;0;0;2
3;3;0.227;0;0;0;0.227;1;0;0;0;1;0;0;0;0;0;0;0;3
3;3;0.247;0;0;0;0.247;1;0;0;0;1;0;0;0;0;0;0;0;4
3;3;0.275;0;0;0;0.275;1;0;0;0;1;0;0;0;0;0;0;0;5
3;3;0.231;0;0;0;0.231;1;0;0;0;1;0;0;0;0;0;0;0;6
3;3;1.193;0;0;0;1.193;1;0;0;0;1;0;0;0;0;0;0;0;7
3;3;0.25;0;0;0;0.25;1;0;0;0;1;0;0;0;0;0;0;0;8
3;3;0.275;0;0;0;0.275;1;0;0;0;1;0;0;0;0;0;0;0;9
3;3;0.3404;0;0;0;0.3404;1;0;3;0.3404;0;0;0;0;10;0;0;0;0;0;0;0
