
8;8;0.155;0;0;0;0.155;1;0;0;0;1;0;0;0;0;0;0;0;0
8;8;0.164;0;0;0;0.164;1;0;0;0;1;0;0;0;0;0;0;0;1
8;8;2.117;0;0;0;2.117;1;0;0;0;1;0;0;0;0;0;0;0;2
8;8;0.156;0;0;0;0.156;1;0;0;0;1;0;0;0;0;0;0;0;3
8;8;0.163;0;0;0;0.163;1;0;0;0;1;0;0;0;0;0;0;0;4
8;8;0.157;0;0;0;0.157;1;0;0;0;1;0;0;0;0;0;0;0;5
8;8;1.393;0;0;0;1.393;1;0;0;0;1;0;0;0;0;0;0;0;6
8;8;1.318;0;0;0;1.318;1;0;0;0;1;0;0;0;0;0;0;0;7
8;8;0.151;0;0;0;0.151;1;0;0;0;1;0;0;0;0;0;0;0;8
8;8;1.703;0;0;0;1.703;1;0;0;0;1;0;0;0;0;0;0;0;9
8;8;0.7477;0;0;0;0.7477;1;0;8;0.7477;0;0;0;0;10;0;0;0;0;0;0;0
