
3;3;500;187.5;312.5;0.25;6;0
3;3;515.625;156.25;359.375;0.25;6;1
3;3;515.625;218.75;296.875;0.25;6;2
3;3;500;218.75;281.25;0.05;6;3
3;3;546.875;171.875;375;0.05;6;4
3;3;515.625;281.25;234.375;0.1;6;5
3;3;531.25;265.625;265.625;0.1;6;6
3;3;515.625;218.75;296.875;0.25;6;7
3;3;515.625;187.5;328.125;0.2;6;8
3;3;515.625;234.375;281.25;0.15;6;9
3;3;517.188;214.062;303.125;0.25;6;0;3;500
