
8;9;1.688;2.042;1.979;0.063;0.353;1;1;0;12;0;0;0
8;9;1.597;2.005;1.957;0.048;0.407;1;1;0;12;0;0;1
8;9;1.541;1.582;1.578;0.004;0.04;1;1;0;1;0;0;2
8;8;1.21;0;0;0;1.21;1;1;0;0;0;0;3
8;10;1.339;3.733;3.393;0.34;2.387;1;1;0;85;0;0;4
8;9;1.336;7.168;6.413;0.755;5.822;1;1;0;196;0;3;5
8;9;1.312;1.586;1.549;0.037;0.272;1;1;0;11;0;0;6
8;10;1.407;6.017;5.357;0.66;4.602;1;1;0;158;0;3;7
8;9;1.466;2.31;2.192;0.118;0.842;1;1;0;31;0;0;8
8;9;1.344;1.626;1.587;0.039;0.281;1;1;0;10;0;1;9
8;9.1;1.424;2.8069;2.6005;0.2064;1.6216;1;0;8;1.6216;10;0;516;0;7
