
13;14;50023.5;20249.2;29774.4;50;53.052;1461;1461;86;0
13;14;50011.4;20198.2;29813.3;50;50.391;1443;1443;84;1
13;14;50033;19782.3;30250.7;50;60.273;1423;1423;90;2
13;13;50002.1;20279.4;29722.7;50;25.347;1456;1456;107;3
13;13;50058.6;20038.1;30020.4;50;417.631;1453;1453;103;4
13;14;50026.8;20308.2;29718.5;50;27.259;1453;1453;100;5
12;13;27820.1;11364.1;16456;50;27819;817;817;45;6
13;13;50004.3;20293.5;29710.8;50;51.893;1367;1367;85;7
13;14;50009.1;21224.6;28784.5;50;56.644;1501;1501;129;8
13;13;50010.2;20510.3;29499.9;50;27.462;1478;1478;118;9
12.9;13.5;47799.9;19424.8;28375.1;50;2858.9;0;12;27819;1385.2;13852;947
