
10;10;2.429;0;0;0;2.429;1;1;0;0;0;0;0
10;10;2.341;0;0;0;2.341;1;1;0;0;0;0;1
10;10;2.378;0;0;0;2.378;1;1;0;0;0;0;2
10;10;2.386;0;0;0;2.386;1;1;0;0;0;0;3
10;11;2.319;141.998;135.486;6.512;139.659;1;1;0;331;0;2;4
10;10;0.569;0;0;0;0.569;1;1;0;0;0;0;5
10;11;2.868;95.63;90.98;4.65;92.746;1;1;0;249;0;3;6
10;11;2.928;93.1;88.658;4.442;90.159;1;1;0;247;0;3;7
10;10;0.552;0;0;0;0.552;1;1;0;0;0;0;8
10;10;2.288;0;0;0;2.288;1;1;0;0;0;0;9
10;10.3;2.1058;33.0728;31.5124;1.5604;33.5507;1;0;10;33.5507;10;0;827;0;8
