
10;11;206.178;80.297;125.881;25;205.824;33;33;1;0
10;11;206.615;80.135;126.48;25;206.374;33;33;1;1
10;11;2405.77;931.406;1474.37;25;2405.54;368;368;45;2
10;11;1791.99;673.753;1118.24;25;1790.78;271;271;38;3
10;11;51.425;15.424;36.001;25;51.207;7;7;1;4
10;11;2991.39;1132.75;1858.64;25;2991.14;440;440;82;5
10;11;1784.47;698.78;1085.69;25;1783.68;274;274;38;6
10;11;1381.93;497.603;884.33;25;1381.71;193;193;23;7
10;11;3663.21;1383.53;2279.68;25;3662.98;537;537;105;8
10;11;231.554;86.096;145.458;25;231.334;41;41;0;9
10;11;1471.45;557.977;913.477;25;1471.06;0;10;51.207;219.7;2197;334
