
8;9;310.243;44.101;266.142;25;309.985;18;18;1;0
8;9;339.258;45.526;293.732;25;339.032;18;18;1;1
8;9;85.776;19.386;66.39;25;85.55;8;8;1;2
8;9;74.34;12.132;62.208;25;74.11;5;5;0;3
8;9;135.984;21.333;114.651;25;135.755;9;9;0;4
8;8;201.541;29.869;171.672;25;201.31;11;11;0;5
8;8;676.759;93.764;582.995;25;676.527;35;35;5;6
8;10;152.417;20.781;131.636;25;152.183;8;8;0;7
8;8;216.912;28.501;188.411;25;216.685;11;11;0;8
8;9;220.586;32.818;187.768;25;220.353;13;13;1;9
8;8.8;241.382;34.8211;206.561;25;241.149;0;8;74.11;13.6;136;9
