
10;11;11.694;5.067;6.627;25;11.474;2;2;0;0
10;11;11.501;4.922;6.579;25;11.282;2;2;0;1
10;11;51.007;17.409;33.598;25;50.788;7;7;0;2
10;11;106.203;40.074;66.129;25;105.98;19;19;0;3
10;11;69.503;26.886;42.617;25;69.283;13;13;0;4
10;11;190.944;72.986;117.958;25;190.716;36;36;2;5
10;11;84.087;33.134;50.953;25;83.86;16;16;1;6
10;11;63.746;25.792;37.954;25;63.515;12;12;0;7
10;11;6.668;2.975;3.693;25;6.438;1;1;0;8
10;11;37.323;15.366;21.957;25;37.104;7;7;0;9
10;11;63.2676;24.4611;38.8065;25;63.044;0;10;6.438;11.5;115;3
