
10;11;1673.99;503.634;1170.36;5;1673.92;643;643;103;0
10;11;1874.18;503.063;1371.11;5;1874.1;643;643;103;1
10;11;713.222;219.182;494.04;5;712.853;273;273;34;2
10;12;161.728;45.319;116.409;5;161.658;75;75;2;3
10;11;3230.02;966.522;2263.5;5;3229.93;1242;1242;303;4
10;11;1316.14;385.25;930.889;5;1316.03;516;516;78;5
10;11;1337.43;409.499;927.929;5;1337.35;529;529;90;6
10;11;338.975;101.766;237.209;5;338.723;121;121;6;7
10;12;1273.24;374.974;898.269;5;1273.15;492;492;81;8
10;11;396.084;106.222;289.862;5;396.012;161;161;18;9
10;11.2;1231.5;361.543;869.958;5;1231.37;0;10;161.658;469.5;4695;818
