
7;7;114.512;27.836;86.676;25;114.267;25;25;1;0
7;7;117.772;27.86;89.912;25;117.548;25;25;1;1
7;8;199.369;39.201;160.168;25;199.153;29;29;0;2
7;8;8.977;2.72;6.257;25;8.761;2;2;0;3
7;8;187.35;47.4;139.95;25;187.128;40;40;1;4
7;8;21.215;5.126;16.089;25;20.987;4;4;0;5
7;8;21.391;6.043;15.348;25;21.175;5;5;0;6
7;8;133.322;31.103;102.219;25;133.107;23;23;0;7
7;8;35.638;8.887;26.751;25;35.422;7;7;0;8
7;8;35.261;8.865;26.396;25;35.044;7;7;0;9
7;7.8;87.4807;20.5041;66.9766;25;87.2592;0;7;8.761;16.7;167;3
