
4;4;0.294;0;0;0;0.294;1;0;0;0;1;0;0;0;0;0;0;0;0
4;4;0.28;0;0;0;0.28;1;0;0;0;1;0;0;0;0;0;0;0;1
4;4;0.275;0;0;0;0.275;1;0;0;0;1;0;0;0;0;0;0;0;2
4;4;0.29;0;0;0;0.29;1;0;0;0;1;0;0;0;0;0;0;0;3
4;4;2.67;0;0;0;2.67;1;0;0;0;1;0;0;0;0;0;0;0;4
4;4;6.427;0;0;0;6.427;1;0;0;0;1;0;0;0;0;0;0;0;5
4;4;0.276;0;0;0;0.276;1;0;0;0;1;0;0;0;0;0;0;0;6
4;4;0.291;0;0;0;0.291;1;0;0;0;1;0;0;0;0;0;0;0;7
4;4;0.284;0;0;0;0.284;1;0;0;0;1;0;0;0;0;0;0;0;8
4;4;9.443;0;0;0;9.443;1;0;0;0;1;0;0;0;0;0;0;0;9
4;4;2.053;0;0;0;2.053;1;0;4;2.053;0;0;0;0;10;0;0;0;0;0;0;0
