
4;4;1.597;0;0;0;1.597;1;0;0;0;1;0;0;0;0;0;0;0;0
4;4;1.543;0;0;0;1.543;1;0;0;0;1;0;0;0;0;0;0;0;1
4;5;4.142;8.624;8.624;0;4.48;1;0;0;0;1;0;13;0;0;8.17949;4;12;2
4;4;2.845;0;0;0;2.845;1;0;0;0;1;0;0;0;0;0;0;0;3
4;5;2.768;3.112;3.112;0;0.343;1;0;0;0;1;0;1;0;0;0;0;0;4
4;5;2.656;4.412;4.412;0;1.755;1;0;0;0;1;0;6;0;0;6.86667;4;10;5
4;5;2.822;6.085;6.085;0;3.261;1;0;0;0;1;0;12;0;0;6.78788;3;11;6
4;5;3.602;15.573;15.573;0;11.969;1;0;0;0;1;0;41;0;0;7.45209;2;12;7
4;4;0.303;0;0;0;0.303;1;0;0;0;1;0;0;0;0;0;0;0;8
4;4;0.289;0;0;0;0.289;1;0;0;0;1;0;0;0;0;0;0;0;9
4;4.5;2.2567;3.7806;3.7806;0;2.8385;1;0;4;2.8385;0;0;0;14;10;0;73;0;0;7.32153;2;12
