
8;9;50790.6;3334.95;47455.6;50;261.492;153;153;0;0
8;9;50137;3364.31;46772.7;50;288.841;154;154;0;1
7;8;18370.1;979.102;17391;50;18367.7;45;45;0;2
7;7;12778.3;774.342;12004;50;12775.9;35;35;0;3
8;8;50176.9;3375.74;46801.2;50;291.092;153;153;1;4
8;8;50571;3119.99;47451;50;282.742;142;142;0;5
8;9;50233.7;2893.33;47340.4;50;107.472;129;129;1;6
8;8;50094.7;2682.96;47411.7;50;251.91;123;123;0;7
7;8;41089.4;2614.04;38475.4;50;41087;120;120;0;8
8;8;50046.6;3391.97;46654.6;50;724.725;153;153;1;9
7.7;8.2;42428.8;2653.07;39775.8;50;7443.89;0;7;12775.9;120.7;1207;3
