
10;11;2.582;50.647;50.647;0;48.062;1;0;0;0;1;0;96;0;0;13.6581;2;27;0
10;11;2.641;46.424;46.424;0;43.78;1;0;0;0;1;0;96;0;0;13.6581;2;27;1
10;11;2.553;107.11;107.11;0;104.552;1;0;0;0;1;0;206;0;0;12.5356;2;30;2
10;11;2.745;72.454;72.454;0;69.705;1;0;0;0;1;0;147;0;0;12.3975;2;25;3
10;11;2.898;171.074;171.074;0;168.169;1;0;0;0;1;0;359;0;0;12.3172;2;28;4
10;12;2.614;5.371;5.371;0;2.756;1;0;0;0;1;0;6;0;0;14;7;19;5
10;11;2.506;30.664;30.664;0;28.155;1;0;0;0;1;0;56;0;0;14.5253;2;27;6
10;11;2.947;303.454;303.454;0;300.498;1;0;0;0;1;0;612;0;0;12.5203;2;28;7
10;11;5.287;98.834;98.834;0;93.543;1;0;0;0;1;0;195;0;0;12.5117;2;27;8
10;11;2.529;6.329;6.329;0;3.799;1;0;0;0;1;0;8;0;0;13.3929;3;19;9
10;11.1;2.9302;89.2361;89.2361;0;86.3019;1;96;10;86.3019;0;0;0;178;10;0;1781;0;0;13.1517;2;30
