
4;4;9.322;0;0;0;9.322;100;1;0;0;0;0;0
4;4;9.89;0;0;0;9.89;100;1;0;0;0;0;1
4;5;916.386;2443.19;2422.9;20.285;1526.69;100;1;0;900;0;823;2
4;5;945.46;1002.86;1002.01;0.853;57.394;100;1;0;45;0;40;3
4;5;822.141;1209.23;1204.13;5.093;387.056;100;1;0;226;0;208;4
4;5;736.452;1453.15;1443.66;9.487;716.65;100;1;0;420;0;383;5
4;5;954.906;964.367;964.234;0.133;9.444;100;1;0;4;0;4;6
4;4;9.41;0;0;0;9.41;100;1;0;0;0;0;7
4;4;678.48;0;0;0;678.48;100;1;0;0;0;0;8
4;4;9.558;0;0;0;9.558;100;1;0;0;0;0;9
4;4.5;509.201;707.28;703.693;3.5851;341.389;100;0;4;341.389;10;0;1595;0;1458
