
2;2;265.64;28.597;237.043;50;256.222;2;2;0;0
2;2;268.196;29.193;239.003;50;258.923;2;2;0;1
2;3;50.172;21.398;28.774;50;40.693;1;1;0;2
2;3;35.312;21.571;13.741;50;25.868;1;1;0;3
2;3;369.407;32.289;337.118;50;360.045;2;2;0;4
2;3;784.379;44.489;739.89;50;774.882;3;3;0;5
2;3;330.882;43.774;287.108;50;321.458;3;3;0;6
2;2;248.361;29.189;219.172;50;239.049;2;2;0;7
2;3;625.012;33.679;591.333;50;615.481;2;2;0;8
2;2;213.009;29.668;183.341;50;203.562;2;2;0;9
2;2.6;319.037;31.3847;287.652;50;309.618;0;2;25.868;2;20;0
