
2;3;4763.14;284.415;4478.72;50;4753.95;24;24;0;0
2;3;4968.16;345.194;4622.97;50;4917.18;24;24;0;1
2;3;737.794;63.8251;673.969;50;728.468;5;5;0;2
2;3;710.67;56.1299;654.54;50;701.618;4;4;0;3
2;3;8440.7;387.469;8053.23;50;8431.25;34;34;0;4
2;3;972.851;67.209;905.642;50;963.386;5;5;0;5
2;3;3538.81;183.611;3355.2;50;3529.41;15;15;0;6
2;2;6504.06;346.951;6157.11;50;6494.96;28;28;0;7
2;2;3624.56;179.192;3445.37;50;3615.23;15;15;0;8
2;3;2072.36;131.579;1940.78;50;2063.16;11;11;0;9
2;2.8;3633.31;204.557;3428.75;50;3619.86;0;2;701.618;16.5;165;0
