
2;3;450.322;65.038;385.284;50;441.006;5;5;0;0
2;3;452.483;65.538;386.945;50;443.242;5;5;0;1
2;2;901.566;65.291;836.275;50;892.404;5;5;0;2
2;2;465.831;52.483;413.348;50;456.74;4;4;0;3
2;2;1160.37;65.293;1095.07;50;1150.69;5;5;0;4
2;3;1820.06;123.835;1696.22;50;1810.69;10;10;0;5
2;2;643.215;65.7321;577.483;50;633.936;5;5;0;6
2;3;608.03;67.951;540.079;50;598.417;5;5;0;7
2;2;339.36;28.592;310.768;50;329.671;2;2;0;8
2;3;3195.5;207.247;2988.26;50;3186.15;17;17;0;9
2;2.5;1003.67;80.7;922.973;50;994.295;0;2;329.671;6.3;63;0
