
4;4;4557.34;246038;243708;2330.94;4557.34;50;1;0;25600;0;9917;0
4;4;4656.69;245838;243494;2343.46;4656.69;50;1;0;25600;0;9917;1
4;4;5405.52;250869;248521;2348.25;5405.52;50;1;0;25600;0;9937;2
4;4;7911.29;251366;249012;2353.54;7911.29;50;1;0;25600;0;10046;3
4;4;4880.38;246839;244498;2340.5;4880.38;50;1;0;25600;0;10203;4
4;4;7790.11;246085;243733;2351.83;7790.11;50;1;0;25600;0;9898;5
4;4;3384.41;242912;240567;2344.86;3384.41;50;1;0;25600;0;9914;6
4;4;4281.07;240457;238109;2347.91;4281.07;50;1;0;25600;0;10276;7
4;4;4217.52;247674;245328;2346.51;4217.52;50;1;0;25600;0;10042;8
4;4;4115.78;243256;240881;2375.58;4115.78;50;1;0;25600;0;10233;9
4;4;5120.01;246133;243785;2348.34;5120.01;50;0;4;5120.01;10;0;256000;0;100383
