
4;4;5445.92;249502;247137;2365.27;5445.92;50;1;0;25600;0;9411;0
4;4;5735.77;248845;246495;2350.06;5735.77;50;1;0;25600;0;9411;1
4;4;12217.5;260055;257696;2359.02;12217.5;50;1;0;25600;0;9438;2
4;4;9085.5;255871;253511;2359.69;9085.5;50;1;0;25600;0;9206;3
4;4;4336.83;254536;252169;2366.85;4336.83;50;1;0;25600;0;9373;4
4;4;4018.94;248483;246137;2345.23;4018.94;50;1;0;25600;0;9179;5
4;4;10764.8;259346;256993;2353.54;10764.8;50;1;0;25600;0;9390;6
4;4;4241.41;252568;250189;2378.55;4241.41;50;1;0;25600;0;9119;7
4;4;5023.78;254108;251767;2340.68;5023.78;50;1;0;25600;0;9384;8
4;4;5679.33;250280;247924;2356.32;5679.33;50;1;0;25600;0;9114;9
4;4;6654.98;253359;251002;2357.52;6654.98;50;0;4;6654.98;10;0;256000;0;93025
