
2;2;2.387;0;0;0;2.387;1000;2;0;0;0;0;0
2;2;2.213;0;0;0;2.213;1000;2;0;0;0;0;0
3;3;1.496;4.237;4.237;0;1.496;1;1;0;1000;0;999;0
2;2;2.55;0;0;0;2.55;1000;2;0;0;0;0;0
3;3;1.562;4.295;4.295;0;1.562;1;1;0;1000;0;999;0
3;3;6.992;17.178;17.178;0;6.992;1;1;0;1000;0;999;0
3;3;1.401;3.947;3.947;0;1.401;1;1;0;1000;0;999;0
3;3;1.463;3.954;3.954;0;1.463;1;1;0;1000;0;999;0
3;3;1.383;3.757;3.757;0;1.383;1;1;0;1000;0;999;0
3;3;1.475;4.158;4.158;0;1.475;1;1;0;1000;0;999;0
3;3;4.016;12.087;12.087;0;4.016;1;1;0;1000;0;999;0
2;3;4.736;10.526;10.526;0;5.786;1;1;0;1;0;0;0
2;3;7.157;15.089;15.089;0;7.925;1;1;0;1;0;0;0
8;8;6.789;0;0;0;6.789;1000;2;0;0;0;0;0
4;4;1.485;0;0;0;1.485;1000;1;0;0;0;0;0
4;4;1.522;0;0;0;1.522;1000;1;0;0;0;0;0
4;4;47.459;0;0;0;47.459;1000;8;0;0;0;0;0
4;4;25.842;0;0;0;25.842;1000;2;0;0;0;0;0
4;4;33.01;0;0;0;33.01;1000;8;0;0;0;0;0
4;4;30.157;0;0;0;30.157;1000;8;0;0;0;0;0
4;5;6.892;149.938;149.938;0;143.026;1;1;0;179;50;30;0
4;5;2.28;390.704;372.566;18.138;28.958;1;1;0;6000;0;2286;0
4;5;6.493;151.145;151.145;0;144.619;1;1;0;179;50;30;0
4;5;10.254;419.503;400.146;19.357;46.35;1;1;0;6000;0;2286;0
4;5;2.494;135.474;135.474;0;132.962;1;1;0;179;50;30;0
4;5;7.982;403.55;385.182;18.368;35.858;1;1;0;6000;0;2286;0
4;5;7.978;150.158;150.158;0;142.163;1;1;0;179;50;30;0
4;5;10.248;422.738;403.401;19.337;50.226;1;1;0;6000;0;2286;0
4;5;10.463;427.937;407.936;20.001;52.29;1;1;0;6000;0;2286;0
4;5;10.336;419.299;400.184;19.115;47.096;1;1;0;6000;0;2286;0
4;5;10.581;413.857;395.066;18.791;41.512;1;1;0;6000;0;2286;0
4;5;2.437;393.585;375.258;18.327;30.969;1;1;0;6000;0;2286;0
4;5;10.464;169.634;169.634;0;159.153;1;1;0;179;50;30;0
4;5;2.243;131.787;131.787;0;129.527;1;1;0;179;50;30;0
4;5;10.133;165.91;165.91;0;155.757;1;1;0;179;50;30;0
4;5;4.13;137.397;137.397;0;133.249;1;1;0;179;50;30;0
4;5;10.338;166.28;166.28;0;155.922;1;1;0;179;50;30;0
4;5;1.936;132.074;132.074;0;130.111;1;1;0;179;50;30;0
4;5;2.017;134.13;134.13;0;132.095;1;1;0;179;50;30;0
4;5;1.959;133.591;133.591;0;131.609;1;1;0;179;50;30;0
4;5;1.963;133.372;133.372;0;131.39;1;1;0;179;50;30;0
4;5;2.021;131.865;131.865;0;129.823;1;1;0;179;50;30;0
4;5;2.037;139.508;139.508;0;137.449;1;1;0;179;50;30;0
4;5;1.942;132.578;132.578;0;130.617;1;1;0;179;50;30;0
4;5;2.089;126.881;126.881;0;124.775;1;1;0;179;50;30;0
4;5;1.949;137.438;137.438;0;135.467;1;1;0;179;50;30;0
4;5;1.936;133.411;133.411;0;131.421;1;1;0;179;0;30;0
4;5;6.831;85.551;85.551;0;78.718;1;1;0;5;0;0;0
4;5;10.395;71.687;71.687;0;61.29;1;1;0;5;0;0;0
5;5;2.506;92.853;92.853;0;2.506;1;1;0;1000;0;971;0
4;5;2.342;126.207;126.207;0;123.846;1;1;0;124;0;7;0
3;3;12.154;0;0;0;12.154;50;1;0;0;0;0;0
3;4;248.281;323.526;323.526;0;75.242;50;1;0;25;0;0;0
3;4;213.409;289.543;289.543;0;76.109;50;1;0;25;0;0;0
3;4;188.182;267.045;267.045;0;78.853;50;1;0;25;0;0;0
3;4;235.248;312.588;312.588;0;77.322;50;1;0;25;0;0;0
3;4;216.095;293.355;293.355;0;77.257;50;1;0;25;0;0;0
3;4;239.497;316.927;316.927;0;77.427;50;1;0;25;0;0;0
3;4;229.347;306.962;306.962;0;77.612;50;1;0;25;0;0;0
3;4;200.489;277.361;277.361;0;76.868;50;1;0;25;0;0;0
3;4;207.67;279.889;279.889;0;72.216;50;1;0;25;0;0;0
9;11;2.927;1436.79;1436.79;0;4.509;1;1;0;1000;0;42;6
9;11;2.522;1503.2;1503.2;0;4.097;1;1;0;1000;0;37;6
9;11;3.521;1470.83;1470.83;0;5.709;1;1;0;1000;0;42;6
9;11;11.631;1553.06;1553.06;0;10.204;1;1;0;1000;0;42;6
9;11;8.062;1454.26;1454.26;0;4.137;1;1;0;1000;0;42;6
9;11;13.402;1514.82;1514.82;0;12.592;1;1;0;1000;0;42;6
9;11;2.613;1476.42;1476.42;0;4.121;1;1;0;1000;0;42;6
9;11;2.506;1444.68;1444.68;0;4.008;1;1;0;1000;0;42;6
9;11;2.56;1479.99;1479.99;0;4.135;1;1;0;1000;0;42;6
9;11;2.539;1473.7;1473.7;0;4.031;1;1;0;1000;0;42;6
9;11;2.541;1534.56;1534.56;0;3.894;1;1;0;1000;0;42;6
9;11;2.703;1473.85;1473.85;0;4.114;1;1;0;1000;0;42;6
9;11;2.496;1531.61;1531.61;0;3.944;1;1;0;1000;0;42;6
9;11;4.556;1464.71;1464.71;0;4.104;1;1;0;1000;0;42;6
9;11;2.589;1548.71;1548.71;0;4.276;1;1;0;1000;0;42;6
9;11;2.612;1474.67;1474.67;0;4.109;1;1;0;1000;0;42;6
9;11;2.637;1500.12;1500.12;0;4.171;1;1;0;1000;0;42;6
9;11;12.775;1494.03;1494.03;0;11.06;1;1;0;1000;0;42;6
9;11;2.576;1508.46;1508.46;0;4.202;1;1;0;1000;0;42;6
9;11;13.458;1521.23;1521.23;0;11.823;1;1;0;1000;0;42;6
