
2;2;134.647;66758.8;65092.2;1666.6;134.647;50;1;0;25600;0;17217;0
2;2;136.06;72526.2;70803.1;1723.02;136.06;50;1;0;25600;0;17217;1
2;2;140.508;74160.1;72449.8;1710.29;140.508;50;1;0;25600;0;17209;2
2;2;136.118;73665.7;71958.3;1707.45;136.118;50;1;0;25600;0;17217;3
2;2;136.792;70835.3;69144.4;1690.91;136.792;50;1;0;25600;0;17171;4
2;2;134.876;72929.2;71237.8;1691.41;134.876;50;1;0;25600;0;17170;5
2;2;135.607;75339.2;73615.9;1723.33;135.607;50;1;0;25600;0;17136;6
2;2;136.938;74607.8;72883.2;1724.58;136.938;50;1;0;25600;0;17306;7
2;2;135.3;70526.3;68835.8;1690.54;135.3;50;1;0;25600;0;17236;8
2;2;134.512;70487.3;68829.4;1657.86;134.512;50;1;0;25600;0;17422;9
2;2;136.136;72183.6;70485;1698.6;136.136;50;0;2;136.136;10;0;256000;0;172301
