
3;4;2.086;2.355;2.317;0.038;0.267;1;1;0;41;0;11;0
3;4;2.175;2.456;2.425;0.031;0.279;1;1;0;41;0;11;1
3;4;0.912;1.492;1.417;0.075;0.576;1;2;0;89;0;33;2
3;4;0.922;1.1;1.074;0.026;0.176;1;2;0;27;0;12;3
3;4;1.055;1.628;1.547;0.081;0.569;1;1;0;92;0;30;4
3;4;1.075;1.15;1.14;0.01;0.074;1;1;0;9;0;1;5
3;3;1.646;0;0;0;1.646;1;2;0;0;0;0;6
3;4;1.069;1.139;1.13;0.009;0.069;1;1;0;8;0;1;7
3;4;2.228;2.848;2.759;0.089;0.617;1;1;0;103;0;45;8
3;4;1.185;2.452;2.283;0.169;1.262;1;1;0;199;0;86;9
3;3.9;1.4353;1.662;1.6092;0.0528;0.5535;1;0;3;0.5535;13;0;609;0;230
