
3;4;1.259;1.294;1.29;0.004;0.034;1;1;0;4;0;0;0
3;4;1.301;1.337;1.334;0.003;0.035;1;1;0;4;0;0;1
3;4;1.173;1.294;1.276;0.018;0.119;1;1;0;17;0;4;2
3;4;1.044;1.142;1.126;0.016;0.097;1;1;0;13;0;4;3
3;4;1.227;1.265;1.261;0.004;0.037;1;1;0;5;0;0;4
3;4;1.011;1.165;1.142;0.023;0.152;1;1;0;21;0;6;5
3;4;1.184;1.461;1.43;0.031;0.275;1;1;0;33;0;3;6
3;4;1.265;1.364;1.347;0.017;0.098;1;1;0;12;0;1;7
3;4;1.198;1.436;1.406;0.03;0.237;1;1;0;35;0;11;8
3;4;1.307;1.324;1.321;0.003;0.016;1;1;0;2;0;0;9
3;4;1.1969;1.3082;1.2933;0.0149;0.11;1;0;3;0.11;10;0;146;0;29
