
14;15;843.096;328.562;514.534;50;842.133;23;23;0;0
14;15;821.448;317.957;503.491;50;820.512;23;23;0;1
14;14;17.372;17.372;0;50;16.418;1;1;0;2
14;15;280.782;118.247;162.535;50;279.791;7;7;0;3
14;14;116.41;52.485;63.925;50;115.475;3;3;0;4
14;14;50.604;34.963;15.641;50;49.637;2;2;0;5
14;14;50.876;31.805;19.071;50;49.911;2;2;0;6
14;14;77.017;45.475;31.542;50;76.079;3;3;0;7
14;14;50.279;34.447;15.832;50;49.34;2;2;0;8
14;14;69.265;34.669;34.596;50;68.296;2;2;0;9
14;14.3;237.715;101.598;136.117;50;236.759;0;14;16.418;6.8;68;0
