
12;13;8374.23;725.246;7648.99;50;8373.18;44;44;0;0
12;13;8580.31;721.431;7858.88;50;8579.31;44;44;0;1
12;13;4805.23;311.241;4493.99;50;4804.27;19;19;0;2
12;13;5226.91;403.328;4823.58;50;5225.88;25;25;0;3
12;13;2547.84;223.992;2323.85;50;2546.82;14;14;0;4
12;13;10732.6;834.707;9897.84;50;10729;50;50;0;5
12;13;1730.12;160.442;1569.68;50;1729.13;10;10;0;6
12;13;1702.16;207.842;1494.32;50;1701.12;13;13;0;7
12;13;19855.8;1483.24;18372.5;50;19854.7;90;90;1;8
12;13;4762.3;309.194;4453.11;50;4756.89;16;16;0;9
12;13;6831.75;538.066;6293.67;50;6830.03;0;12;1701.12;32.5;325;1
