
2;2;1.656;0;0;0;1.656;1;0;0;0;1;0;0;0;0;0;0;0;0
2;2;1.159;0;0;0;1.159;1;0;0;0;1;0;0;0;0;0;0;0;1
2;3;1.402;1.543;1.543;0;0.141;1;0;0;0;1;0;4;0;0;4.16667;2;6;2
2;3;4.247;4.699;4.699;0;0.451;1;0;0;0;1;0;14;0;0;4.38462;2;6;3
2;2;1.108;0;0;0;1.108;1;0;0;0;1;0;0;0;0;0;0;0;4
2;3;1.647;1.692;1.692;0;0.044;1;0;0;0;1;0;1;0;0;0;0;0;5
2;3;1.192;1.266;1.266;0;0.073;1;0;0;0;1;0;2;0;0;3;3;3;6
2;3;1.345;1.418;1.418;0;0.072;1;0;0;0;1;0;1;0;0;0;0;0;7
2;2;1.193;0;0;0;1.193;1;0;0;0;1;0;0;0;0;0;0;0;8
2;2;1.044;0;0;0;1.044;1;0;0;0;1;0;0;0;0;0;0;0;9
2;2.5;1.5993;1.0618;1.0618;0;0.6941;1;0;2;0.6941;0;0;0;4;10;0;22;0;0;3.85043;2;6
