
2;2;0.161;0;0;0;0.161;50;0;0;0;1;0;0;0;0;0;0;0;0
2;2;0.164;0;0;0;0.164;50;0;0;0;1;0;0;0;0;0;0;0;1
2;2;0.155;0;0;0;0.155;50;0;0;0;1;0;0;0;0;0;0;0;2
2;2;0.157;0;0;0;0.157;50;0;0;0;1;0;0;0;0;0;0;0;3
2;2;0.194;0;0;0;0.194;50;0;0;0;1;0;0;0;0;0;0;0;4
2;2;0.153;0;0;0;0.153;50;0;0;0;1;0;0;0;0;0;0;0;5
2;2;0.156;0;0;0;0.156;50;0;0;0;1;0;0;0;0;0;0;0;6
2;2;0.19;0;0;0;0.19;50;0;0;0;1;0;0;0;0;0;0;0;7
2;2;0.168;0;0;0;0.168;50;0;0;0;1;0;0;0;0;0;0;0;8
2;2;0.154;0;0;0;0.154;50;0;0;0;1;0;0;0;0;0;0;0;9
2;2;0.1652;0;0;0;0.1652;50;0;2;0.1652;0;0;0;0;10;0;0;0;0;0;0;0
