
5;5;1959.99;42554.1;42009.7;544.348;1959.99;1000;1;0;6000;0;4830;0
5;5;1950.73;42554.4;42011.2;543.149;1950.73;1000;1;0;6000;0;4830;1
5;5;2459.54;43171.8;42619.5;552.326;2459.54;1000;1;0;6000;0;4869;2
5;5;2480.73;44418.1;43864.2;553.97;2480.73;1000;1;0;6000;0;4899;3
5;5;2454.6;42701.1;42162;539.103;2454.6;1000;1;0;6000;0;4906;4
5;5;1815.75;40586.9;40045.1;541.73;1815.75;1000;1;0;6000;0;4864;5
5;5;1819.13;43416.7;42862;554.61;1819.13;1000;1;0;6000;0;4816;6
5;5;1508.02;42780.5;42227.4;553.092;1508.02;1000;1;0;6000;0;4814;7
5;5;2492.7;43012.4;42462.1;550.231;2492.7;1000;1;0;6000;0;4753;8
5;5;1522.51;42590.4;42041.2;549.187;1522.51;1000;1;0;6000;0;4823;9
5;5;2046.37;42778.6;42230.4;548.175;2046.37;1000;0;5;2046.37;10;0;60000;0;48404
