
10;12;265.449;79.143;186.306;5;265.356;112;112;6;0
10;12;267.679;79.953;187.726;5;267.597;112;112;6;1
10;11;399.64;117.322;282.318;5;399.57;156;156;14;2
10;12;109.19;33.85;75.34;5;109.11;46;46;0;3
10;12;192.866;58.189;134.677;5;192.784;84;84;8;4
10;11;183.038;51.208;131.83;5;182.955;74;74;4;5
10;11;152.792;46.742;106.05;5;152.722;63;63;1;6
10;11;307.335;83.744;223.591;5;307.265;111;111;7;7
10;12;222.998;68.063;154.935;5;222.928;91;91;1;8
10;11;171.664;45.594;126.07;5;171.584;71;71;6;9
10;11.5;227.265;66.3808;160.884;5;227.187;0;10;109.11;92;920;53
