
12;14;1229.6;470.425;759.174;25;1229.38;141;141;0;0
12;14;1273.54;478.621;794.915;25;1273.31;141;141;0;1
12;13;4758.87;1801.33;2957.55;25;4757.66;524;524;16;2
12;14;931.591;361.904;569.687;25;931.329;110;110;1;3
12;13;2872.45;1092.67;1779.78;25;2872.22;321;321;4;4
12;13;364.081;126.681;237.4;25;363.489;39;39;0;5
12;13;4165.1;1560.41;2604.69;25;4164.87;454;454;6;6
12;13;1024.58;400.053;624.523;25;1023.78;116;116;1;7
12;13;1223.73;449.353;774.379;25;1223.51;136;136;1;8
12;13;600.394;232.772;367.622;25;600.109;70;70;0;9
12;13.3;1844.39;697.422;1146.97;25;1843.97;0;12;363.489;205.2;2052;29
