
11;12;5148.44;1905.84;3242.6;25;5148.22;560;560;121;0
11;12;5111.91;1875.31;3236.6;25;5111.68;560;560;121;1
11;13;2129.67;731.108;1398.56;25;2129.39;221;221;36;2
11;12;301.328;118.089;183.239;25;301.107;36;36;0;3
11;13;952.119;385.222;566.897;25;951.89;113;113;4;4
11;12;2514.04;912.245;1601.8;25;2513.82;263;263;38;5
11;12;122.728;46.753;75.975;25;122.507;16;16;0;6
11;12;9135.43;3459.43;5676;25;9135.19;990;990;237;7
11;13;13946.1;5150.97;8795.13;25;13945.8;1538;1538;400;8
11;12;5282.47;1919.86;3362.61;25;5282.16;583;583;126;9
11;12.3;4464.42;1650.48;2813.94;25;4464.18;0;11;122.507;488;4880;1083
