
4;5;5188.81;166.727;5022.09;50;5183.48;7;7;0;0
4;5;5103.86;216.831;4887.03;50;5074.12;7;7;0;1
4;5;2420.91;130.704;2290.2;50;2391.38;3;3;0;2
4;5;1537.69;50.757;1486.94;50;1532.05;2;2;0;3
4;4;23.725;23.725;0;50;18.248;1;1;0;4
4;5;9199.72;228.939;8970.78;50;9194.05;10;10;0;5
4;5;3677.93;95.7808;3582.15;50;3672.45;4;4;0;6
4;4;7537.4;156.458;7380.94;50;7531.93;7;7;0;7
4;5;700.306;27.699;672.607;50;694.958;1;1;0;8
4;4;5804.85;155.659;5649.19;50;5799.41;7;7;0;9
4;4.7;4119.52;125.328;3994.19;50;4109.21;0;4;18.248;4.9;49;0
