
4;5;25350.6;981.076;24369.5;50;25345.1;44;44;0;0
4;5;25407.3;975.227;24432.1;50;25402.1;44;44;0;1
5;5;50106;1887.27;48218.7;50;599.463;87;87;2;2
5;5;50303.2;2019.63;48283.6;50;841.542;92;92;2;3
5;5;50237.9;1833.12;48404.8;50;421.567;84;84;0;4
4;5;30892.9;1277.55;29615.3;50;30887.6;59;59;0;5
5;5;50487.9;1956.56;48531.3;50;485.937;90;90;0;6
4;5;48123.7;2001.89;46121.8;50;48118.2;88;88;1;7
5;5;50137.8;1868.3;48269.5;50;780.203;83;83;0;8
4;5;14072.9;511.085;13561.8;50;14067.5;23;23;0;9
4.5;5;39512;1531.17;37980.8;50;14694.9;0;4;14067.5;69.4;694;5
