
4;5;15665.7;352.703;15313;50;15660.3;16;16;0;0
4;5;15817.9;430.686;15387.2;50;15787.8;16;16;0;1
4;4;8132.28;176.062;7956.22;50;8126.73;8;8;0;2
4;4;796.298;48.3741;747.924;50;790.84;2;2;0;3
4;5;3145.6;92.2222;3053.38;50;3139.82;4;4;0;4
5;5;50700.8;1021.89;49678.9;50;955.166;47;47;0;5
4;5;1485.9;48.726;1437.17;50;1480.5;2;2;0;6
4;4;8190.19;202.378;7987.81;50;8184.73;9;9;0;7
4;4;5563.75;155.552;5408.2;50;5558.13;7;7;0;8
4;4;5848.74;155.887;5692.85;50;5843.31;7;7;0;9
4.1;4.5;11534.7;268.448;11266.3;50;6552.73;0;4;790.84;11.8;118;0
