
4;5;243.872;29.019;214.853;50;238.156;1;1;0;0
4;5;243.147;28.669;214.478;50;237.444;1;1;0;1
4;5;12913.4;301.484;12611.9;50;12908.1;13;13;0;2
4;5;27391.1;561.537;26829.5;50;27385.5;25;25;0;3
4;4;8252.75;176.513;8076.24;50;8247.26;8;8;0;4
4;5;8518.34;163.681;8354.66;50;8512.74;7;7;0;5
4;5;6857.64;248.888;6608.76;50;6827.14;7;7;0;6
4;5;323.751;28.964;294.787;50;318.26;1;1;0;7
4;5;340.676;28.627;312.049;50;335.037;1;1;0;8
4;5;311.654;29.067;282.587;50;305.861;1;1;0;9
4;4.9;6539.63;159.645;6379.98;50;6531.55;0;4;237.444;6.5;65;0
