
2;2;164.045;13947.1;13611.6;335.543;164.045;1000;4;0;6000;0;2499;0
2;2;161.118;13757.5;13425.6;331.906;161.118;1000;5;0;6000;0;2499;1
2;2;188.478;13843.8;13509.9;333.894;188.478;1000;5;0;6000;0;2426;2
2;2;164.23;14139;13804.4;334.604;164.23;1000;5;0;6000;0;2230;3
2;2;161.073;14064.5;13729.8;334.689;161.073;1000;5;0;6000;0;2366;4
2;2;162.336;14125.9;13793.4;332.462;162.336;1000;5;0;6000;0;2236;5
2;2;161.906;13337;13004.4;332.542;161.906;1000;5;0;6000;0;2673;6
2;2;168.718;13619.5;13284.1;335.381;168.718;1000;6;0;6000;0;2327;7
2;2;162.289;13406.8;13074.5;332.384;162.289;1000;6;0;6000;0;2388;8
2;2;160.939;13909;13575.7;333.346;160.939;1000;6;0;6000;0;2327;9
2;2;165.513;13815;13481.3;333.675;165.513;1000;0;2;165.513;52;0;60000;0;23971
