
6;6;687.5;0;687.5;0.3;6;0
6;6;703.125;109.375;593.75;0.3;6;1
6;6;640.625;62.5;578.125;0.2;6;2
6;6;656.25;78.125;578.125;0.05;6;3
6;6;703.125;93.75;609.375;0.3;6;4
6;6;640.625;93.75;546.875;0.15;6;5
6;6;625;46.875;578.125;0.2;6;6
6;6;640.625;93.75;546.875;0.05;6;7
6;6;625;31.25;593.75;0.3;6;8
6;6;625;31.25;593.75;0.05;6;9
6;6;654.688;64.0625;590.625;0.3;6;0;6;687.5
