
8;9;1.963;3.284;3.284;0;1.32;1;0;0;0;1;0;7;0;0;10.4762;3;17;0
8;9;2.035;3.357;3.357;0;1.321;1;0;0;0;1;0;7;0;0;10.4762;3;17;1
8;8;1.572;0;0;0;1.572;1;0;0;0;1;0;0;0;0;0;0;0;2
8;8;0.278;0;0;0;0.278;1;0;0;0;1;0;0;0;0;0;0;0;3
8;9;1.564;1.769;1.769;0;0.204;1;0;0;0;1;0;1;0;0;0;0;0;4
8;8;0.279;0;0;0;0.279;1;0;0;0;1;0;0;0;0;0;0;0;5
8;9;1.934;2.69;2.69;0;0.755;1;0;0;0;1;0;4;0;0;9.16667;5;12;6
8;9;1.89;4.419;4.419;0;2.528;1;0;0;0;1;0;13;0;0;10.4103;2;17;7
8;9;1.701;2.291;2.291;0;0.589;1;0;0;0;1;0;3;0;0;14.6667;11;20;8
8;8;0.269;0;0;0;0.269;1;0;0;0;1;0;0;0;0;0;0;0;9
8;8.6;1.3485;1.781;1.781;0;0.9115;1;7;8;0.9115;0;0;0;5;10;0;35;0;0;11.0392;2;20
