
13;14;8.248;4.112;4.136;25;7.999;1;1;0;0
13;14;8.151;4.145;4.006;25;7.934;1;1;0;1
13;13;100.858;37.468;63.39;25;100.637;13;13;0;2
13;14;531.279;196.965;334.314;25;531.053;64;64;2;3
13;14;47.758;18.794;28.964;25;47.54;7;7;0;4
13;14;22.432;8.891;13.541;25;22.111;3;3;0;5
13;14;8.105;3.742;4.363;25;7.883;1;1;0;6
13;13;43.136;18.409;24.727;25;42.919;7;7;0;7
13;14;14.715;6.168;8.547;25;14.498;2;2;0;8
13;14;27.334;11.212;16.122;25;27.119;4;4;0;9
13;13.8;81.2016;30.9906;50.211;25;80.9693;0;13;7.883;10.3;103;2
