
8;9;31.401;77.169;75.802;1.367;45.755;1;1;0;109;0;0;0
8;9;29.093;73.445;72.085;1.36;44.338;1;1;0;109;0;0;1
8;9;25.898;32.825;32.594;0.231;6.923;1;1;0;18;0;1;2
8;8;2.551;0;0;0;2.551;1;1;0;0;0;0;3
8;9;2.568;20.976;20.365;0.611;18.402;1;1;0;48;0;0;4
8;9;24.366;180.344;175.948;4.396;155.946;1;1;0;386;0;19;5
8;9;19.275;49.304;48.381;0.923;30.018;1;1;0;73;0;1;6
8;9;2.877;110.887;107.491;3.396;107.992;1;1;0;278;0;10;7
8;9;3.059;11.604;11.351;0.253;8.543;1;1;0;22;0;0;8
8;9;2.691;63.769;61.903;1.866;61.067;1;1;0;146;0;8;9
8;8.9;14.3779;62.0323;60.592;1.4403;48.1535;1;0;8;48.1535;10;0;1189;0;39
