
2;2;0.744;0;0;0;0.744;100;0;0;0;1;0;0;0;0;0;0;0;0
2;2;0.757;0;0;0;0.757;100;0;0;0;1;0;0;0;0;0;0;0;1
2;2;0.865;0;0;0;0.865;100;0;0;0;1;0;0;0;0;0;0;0;2
2;2;0.888;0;0;0;0.888;100;0;0;0;1;0;0;0;0;0;0;0;3
2;2;0.733;0;0;0;0.733;100;0;0;0;1;0;0;0;0;0;0;0;4
2;2;0.778;0;0;0;0.778;100;0;0;0;1;0;0;0;0;0;0;0;5
2;2;0.819;0;0;0;0.819;100;0;0;0;1;0;0;0;0;0;0;0;6
2;2;0.753;0;0;0;0.753;100;0;0;0;1;0;0;0;0;0;0;0;7
2;2;0.706;0;0;0;0.706;100;0;0;0;1;0;0;0;0;0;0;0;8
2;2;0.68;0;0;0;0.68;100;0;0;0;1;0;0;0;0;0;0;0;9
2;2;0.7723;0;0;0;0.7723;100;0;2;0.7723;0;0;0;0;10;0;0;0;0;0;0;0
