
3;3;1062.5;453.125;609.375;46.875;0.25;6;0
3;3;1093.75;437.5;656.25;46.875;0.25;6;1
3;3;1109.38;406.25;703.125;46.875;0.25;6;2
3;3;1062.5;437.5;625;46.875;0.05;6;3
3;3;1093.75;390.625;703.125;31.25;0.05;6;4
3;3;1109.38;421.875;687.5;46.875;0.1;6;5
3;3;1078.12;453.125;625;31.25;0.1;6;6
3;3;1062.5;421.875;640.625;31.25;0.25;6;7
3;3;1078.12;437.5;640.625;46.875;0.2;6;8
3;3;1156.25;593.75;562.5;31.25;0.15;6;9
3;3;1090.62;445.312;645.312;40.625;0.25;6;0;3;1062.5
