
2;2;671.875;484.375;187.5;31.25;0.3;6;0
2;2;656.25;421.875;234.375;15.625;0.3;6;1
2;2;656.25;468.75;187.5;15.625;0.15;6;2
2;2;671.875;468.75;203.125;31.25;0.3;6;3
2;2;656.25;562.5;93.75;15.625;0.05;6;4
2;2;656.25;421.875;234.375;15.625;0.2;6;5
2;2;671.875;484.375;187.5;31.25;0.05;6;6
2;2;656.25;484.375;171.875;31.25;0.1;6;7
2;2;656.25;437.5;218.75;15.625;0.3;6;8
2;2;640.625;453.125;187.5;15.625;0.2;6;9
2;2;659.375;468.75;190.625;21.875;0.3;6;0;2;671.875
