
4;4;0.268;0;0;0;0.268;1;0;0;0;1;0;0;0;0;0;0;0;0
4;4;0.265;0;0;0;0.265;1;0;0;0;1;0;0;0;0;0;0;0;1
4;4;0.303;0;0;0;0.303;1;0;0;0;1;0;0;0;0;0;0;0;2
4;4;0.275;0;0;0;0.275;1;0;0;0;1;0;0;0;0;0;0;0;3
4;4;4.587;0;0;0;4.587;1;0;0;0;1;0;0;0;0;0;0;0;4
4;4;7.364;0;0;0;7.364;1;0;0;0;1;0;0;0;0;0;0;0;5
4;4;2.398;0;0;0;2.398;1;0;0;0;1;0;0;0;0;0;0;0;6
4;4;2.432;0;0;0;2.432;1;0;0;0;1;0;0;0;0;0;0;0;7
4;4;0.291;0;0;0;0.291;1;0;0;0;1;0;0;0;0;0;0;0;8
4;4;0.266;0;0;0;0.266;1;0;0;0;1;0;0;0;0;0;0;0;9
4;4;1.8449;0;0;0;1.8449;1;0;4;1.8449;0;0;0;0;10;0;0;0;0;0;0;0
