
5;5;6903.18;241821;241041;780.208;6903.18;1000;1;0;6000;0;5184;0
5;5;6854.92;246599;245808;791.161;6854.92;1000;1;0;6000;0;5184;1
5;5;2836.54;238989;238201;787.325;2836.54;1000;1;0;6000;0;5292;2
5;6;6563.46;250903;250122;781.192;403.746;1000;1;0;6000;0;5249;3
5;5;7382.52;245323;244542;781.68;7382.52;1000;1;0;6000;0;5218;4
5;5;7457.17;243893;243117;776.641;7457.17;1000;1;0;6000;0;5243;5
5;5;6898.92;233243;232481;761.324;6898.92;1000;1;0;6000;0;5179;6
5;5;6932;242107;241325;782.321;6932;1000;1;0;6000;0;5203;7
5;5;5572.43;242030;241251;778.841;5572.43;1000;1;0;6000;0;5235;8
5;5;8502.19;236427;235649;777.821;8502.19;1000;1;0;6000;0;5230;9
5;5.1;6590.33;242134;241354;779.851;5974.36;1000;0;5;5974.36;10;0;60000;0;52217
