
4;5;8196.22;212681;212017;663.996;22398.5;1000;1;0;6000;0;3721;0
4;5;8227.94;211108;210447;661.178;22348.2;1000;1;0;6000;0;3721;1
5;5;15246;234034;233291;743.415;15246;1000;1;0;6000;0;5540;2
4;5;5586.85;211798;211114;684.498;166764;1000;1;0;6000;0;4336;3
5;5;5969.08;225105;224358;747.069;5969.08;1000;1;0;6000;0;5535;4
4;5;5643.71;216008;215307;700.346;179950;1000;1;0;6000;0;4667;5
5;5;9368.38;227005;226266;739.194;9368.38;1000;1;0;6000;0;5530;6
4;5;10451.6;230044;229302;742.007;66808.2;1000;1;0;6000;0;5528;7
4;5;6874.75;226175;225424;750.741;38687.2;1000;1;0;6000;0;5524;8
4;5;7025.15;228624;227880;744.428;12487.9;1000;1;0;6000;0;5512;9
4.3;5;8258.97;222258;221541;717.687;54002.7;1000;0;4;72777.7;10;0;60000;0;49614
