
3;4;405.452;23.38;382.072;50;401.364;2;2;0;0
3;4;398.205;22.986;375.219;50;394.138;2;2;0;1
3;3;11.606;11.606;0;50;7.207;1;1;0;2
3;3;11.543;11.543;0;50;7.453;1;1;0;3
3;4;172.927;12.944;159.983;50;168.772;1;1;0;4
3;3;1005.3;39.264;966.034;50;1001.07;4;4;0;5
3;3;3534.52;106.861;3427.66;50;3530.41;11;11;0;6
3;3;1397.34;49.361;1347.98;50;1393.12;5;5;0;7
3;3;265.87;22.811;243.059;50;261.661;2;2;0;8
3;4;996.2;42.215;953.985;50;991.921;4;4;0;9
3;3.4;819.896;34.2971;785.599;50;815.712;0;3;7.207;3.3;33;0
