
8;9;2821.62;145963;144955;1008.16;557.401;1000;1;0;6000;0;5531;0
8;9;2866.76;140855;139838;1016.96;530.957;1000;1;0;6000;0;5531;1
8;9;2009.28;149919;148893;1025.4;22224.1;1000;1;0;6000;0;5373;2
8;9;3609.29;140903;139886;1017.13;643.236;1000;1;0;6000;0;5538;3
8;9;2669.19;139766;138762;1003.86;719.807;1000;1;0;6000;0;5608;4
8;9;2451.49;138133;137126;1006.5;654.639;1000;1;0;6000;0;5452;5
8;8;1059.57;140633;139605;1028.21;1059.57;1000;1;0;6000;0;5322;6
8;8;351.834;136860;135897;962.894;351.834;1000;2;0;6000;0;5447;7
8;9;2562.84;141249;140272;977.381;12025.4;1000;1;0;6000;0;5238;8
8;9;2539.1;142953;141972;980.922;8551.63;1000;1;0;6000;0;5587;9
8;8.8;2294.1;141723;140721;1002.74;4731.86;1000;0;8;4731.86;11;0;60000;0;54627
