
5;6;542.618;1163.19;1156.3;6.899;620.524;100;1;0;271;0;10;0
5;6;540.2;1166.14;1158.12;8.019;625.907;100;1;0;271;0;10;1
5;6;437.338;712.864;709.92;2.944;275.51;100;1;0;118;0;4;2
5;6;610.917;745.328;743.945;1.383;134.406;100;1;0;50;0;2;3
5;6;806.098;1096.45;1093.85;2.601;290.341;100;1;0;102;0;3;4
5;6;751.968;836.705;835.726;0.979;84.731;100;1;0;39;0;1;5
5;6;386.758;423.318;422.893;0.425;36.558;100;1;0;14;0;1;6
5;6;473.425;544.051;543.022;1.029;70.621;100;1;0;35;0;3;7
5;6;573.408;795.549;793.437;2.112;222.127;100;1;0;80;0;1;8
5;6;871.796;1660.85;1651.9;8.958;789.014;100;1;0;367;0;12;9
5;6;599.453;914.444;910.911;3.5349;314.974;100;0;5;314.974;10;0;1347;0;47
