
12;12;7.066;12360.8;12080.4;280.428;7.066;50;7;0;6000;0;1245;0
12;12;9.329;12354.7;12073.2;281.481;9.329;50;7;0;6000;0;1245;1
12;12;15.349;11983.7;11707.8;275.922;15.349;50;7;0;6000;0;1377;2
11;12;15.367;1471.1;1438.42;32.683;1455.69;50;7;0;701;0;0;3
11;12;16.439;1386.89;1356.43;30.464;1370.41;50;7;0;692;0;0;4
12;12;17.38;13124.5;12827.1;297.462;17.38;50;7;0;6000;0;994;5
11;12;9.485;5799.84;5669.19;130.655;5790.2;50;7;0;2999;0;12;6
12;12;32.32;12512.2;12217.5;294.658;32.32;50;6;0;6000;0;1458;7
12;12;14.667;12639.6;12341.4;298.186;14.667;50;6;0;6000;0;1247;8
11;12;15.976;7352.71;7196.76;155.952;7336.37;50;7;0;3455;0;41;9
11.6;12;15.3378;9098.6;8890.82;207.789;1604.88;50;0;11;2283.49;68;0;43847;0;7619
