
11;11;6.586;11600.9;11339.1;261.825;6.586;50;8;0;6000;0;1960;0
11;11;8.668;11453.5;11193.2;260.374;8.668;50;8;0;6000;0;1960;1
11;11;24.753;12470.3;12199.2;271.135;24.753;50;7;0;6000;0;1226;2
10;11;48.414;6496.07;6357.09;138.979;6447.33;50;8;0;3311;0;86;3
10;11;10.113;5613.04;5490.66;122.385;5602.62;50;6;0;2841;0;18;4
11;11;29.543;11955.9;11686.2;269.799;29.543;50;5;0;6000;0;2080;5
11;11;16.228;12006.9;11740.2;266.65;16.228;50;6;0;6000;0;1948;6
11;11;13.938;11619.2;11365.5;253.637;13.938;50;8;0;6000;0;1762;7
11;11;6.463;11980.7;11712.7;267.968;6.463;50;7;0;6000;0;1919;8
10;11;20.516;6155.19;6022.21;132.981;6134.51;50;8;0;3204;0;77;9
10.7;11;18.5222;10135.2;9910.61;224.573;1829.06;50;0;10;3037.41;71;0;51356;0;13036
