
2;2;140148;39981.5;100167;140;94.633;0
2;2;140105;39895.1;100210;140;94.495;1
2;2;140105;39951.1;100154;140;94.344;2
2;2;140132;40035.8;100097;140;93.204;3
2;2;140114;40036.6;100077;140;93.927;4
2;2;140120;40097;100023;140;93.79;5
2;2;140158;40150.5;100007;140;94.858;6
2;2;140074;40249.9;99823.9;140;94.475;7
2;2;140105;39995.7;100109;140;94.535;8
2;2;140102;39973.5;100128;140;94.718;9
2;2;140116;40036.7;100080;140;94.2979;0;2;93.204
