
3;4;1.478;3.854;3.693;0.161;2.372;1;1;0;94;0;19;0
3;4;1.452;3.845;3.677;0.168;2.389;1;1;0;94;0;19;1
3;4;1.856;3.643;3.51;0.133;1.783;1;1;0;83;0;27;2
3;3;2.294;0;0;0;2.294;1;1;0;0;0;0;3
3;3;1.719;0;0;0;1.719;1;1;0;0;0;0;4
3;3;1.907;0;0;0;1.907;1;1;0;0;0;0;5
3;4;1.778;2.44;2.39;0.05;0.66;1;1;0;32;0;10;6
3;3;1.763;0;0;0;1.763;1;1;0;0;0;0;7
3;4;1.477;2.143;2.104;0.039;0.665;1;1;0;20;0;3;8
3;4;1.481;1.807;1.782;0.025;0.325;1;1;0;15;0;4;9
3;3.6;1.7205;1.7732;1.7156;0.0576;1.5877;1;0;3;1.5877;10;0;338;0;82
