
3;4;1.88;2.099;2.079;0.02;0.218;1;1;0;13;0;7;0
3;4;1.896;2.115;2.096;0.019;0.218;1;1;0;13;0;7;1
3;4;2.009;2.313;2.289;0.024;0.303;1;1;0;12;0;3;2
3;4;1.677;2.12;2.086;0.034;0.442;1;1;0;22;0;2;3
3;4;1.896;2.594;2.539;0.055;0.696;1;1;0;32;0;5;4
3;4;1.904;2.583;2.525;0.058;0.677;1;1;0;36;0;8;5
3;4;22.747;23;22.98;0.02;0.252;1;1;0;13;0;3;6
3;4;1.956;2.197;2.175;0.022;0.24;1;1;0;11;0;3;7
3;4;2.121;2.863;2.8;0.063;0.74;1;1;0;35;0;10;8
3;3;1.893;0;0;0;1.893;1;1;0;0;0;0;9
3;3.9;3.9979;4.1884;4.1569;0.0315;0.5679;1;0;3;0.5679;10;0;187;0;48
